,index,choose_one,class_label,created_at,id,json,mentions,source,text,username,predictions,probabilities
2459,439,neutral,0,Tue Oct 02 03:27:57 +0000 2018,1046964980292177928,,,united,"Flying the friendly skies home!! That's right! Best team! Best airline!
@united @Chiefs #ChiefsKingdom https://t.co/1ExFBLNdWJ",SweetLaniLara,0,0.2851216738399547
2460,440,neutral,0,Tue Oct 02 03:16:17 +0000 2018,1046962043880976385,,,united,"Hey @united can you please put my phone back on a flight to Moab? I left her behind and she's sad and lonely in DEN's Terminal B tonight. Would prefer not to do this to her two nights in a row, thanks! https://t.co/RnbeWvPn4b",RichaelYoung,1,0.7201415645080789
2461,441,neutral,0,Tue Oct 02 03:12:16 +0000 2018,1046961031271059457,,,united,Apparently there’s something wrong with the @united airplane so we’re going back to the gate. That on top of the 3 hour delay 😡,alejandrina_gr,0,0.4128438392676743
2462,442,neutral,0,Tue Oct 02 03:05:12 +0000 2018,1046959254387793921,,,united,"#united @United  You may purchase insurance for a flight. Also United , however IF you purchase this insurance while WE at UNITED know you won’t be allowed to use the insurance for that particular flight we will still sell it to you to mislead you . #Thanksforyourservice",KoldRoze,1,0.5032055350811205
2463,443,neutral,0,Tue Oct 02 03:04:23 +0000 2018,1046959048212586497,,,united,"Wife stranded for 2 days in Milan by @united due to mechanical problem with plane, then downgraded tickets, now they screwed up one of the reservations home. Great job United Airlines!",ScottsdaleDoug,0,0.2903674513216132
2464,444,neutral,0,Tue Oct 02 02:53:04 +0000 2018,1046956201005600769,,,united,"Unexpected bonus of multiple @united flights: binge watching @onestrangerock. Excellent documentary. Reminder that astronauts are cool, especially @Cmdr_Hadfield.",HarveyYoungBU,1,0.5043427221956842
2465,445,neutral,0,Tue Oct 02 02:46:39 +0000 2018,1046954586441953285,,,united,Muy buenas fotos de @united #boeing 737-700 vuelo 1541 Tegucigalpa - Houston tomadas hoy por la mañana en #Toncontin por CALEB SORTO nuestro niño Spotter de 8 años muchas gracias por compartirlas. 📷👏👏👍 https://t.co/rQKuhHOuNz,aviacionhr_info,0,0.20703932749726764
2466,446,neutral,0,Tue Oct 02 02:40:34 +0000 2018,1046953056045342721,,,united,Muy buenas fotos de @united #boeing 737-700 vuelo 1541 Tegucigalpa - Miami tomadas hoy por la mañana en #Toncontin por CALEB SORTO nuestro niño Spotter de 8 años muchas gracias por compartirlas. 📷👏👏👍 https://t.co/pqJ24X8SVv,aviacionhr_info,0,0.1976785701524308
2467,447,neutral,0,Tue Oct 02 02:39:22 +0000 2018,1046952752121880576,,,united,.@united I was told that I would be compensated for the 4 hour delay but I never received an email. Please let me know what my step should be.,CossMarte,1,0.6861352766118342
2468,448,neutral,0,Tue Oct 02 02:34:18 +0000 2018,1046951479771185152,,,united,Hey @united what did you buy with the $130 that you robbed me? I hope you hired someone that respects veterans. If I were CEO I’d respect military veterans especially if they were medically retired. #Veterans #worstairlinesever,jjduckets,1,0.6921231604382319
2469,449,neutral,0,Tue Oct 02 02:33:59 +0000 2018,1046951396631830528,,,united,Wet just waited so long for our luggage from @united in Little Rock that the people here actually clapped when the belt started.,nomadbytrade13,0,0.3688707262055337
2470,450,neutral,0,Tue Oct 02 02:33:19 +0000 2018,1046951231929774081,,,united,"Warning to all @United Airlines travelers.... whatever you do, do not sit in an exit row aisle seat in the front of the plane unless you want your feet perpetually abused by attendants and passengers. If you been there you know.",BruceHerbig,0,0.3789532004566608
2471,451,neutral,0,Tue Oct 02 02:32:29 +0000 2018,1046951019849093126,,,united,"Once again, @united shows us they value corporate business travelers more than loyal flyers traveling on their own dime. #ByeBye1k https://t.co/pi2upHIcnu",katiejdevine,0,0.27764185184610807
2472,452,neutral,0,Tue Oct 02 02:24:07 +0000 2018,1046948915864526849,,,united,"It’s a miracle honestly, the fuck ups at @united didn’t cancel or delay @ashleyrnavarre for fucking once!",NickyCigs96,0,0.3206538212748595
2473,453,neutral,0,Tue Oct 02 02:12:08 +0000 2018,1046945897819516929,,,united,Dear @FlyAirNZ. Please open a lounge in San Francisco. @united has some of the worst airline lounges all over the world. We didn't pay money to sit in this nonsense. The food sucks and there are no options. Is this for frequent fliers?,akshay0007_2000,1,0.6487527812669825
2474,454,neutral,0,Tue Oct 02 02:11:27 +0000 2018,1046945727631581184,,,united,Another @united flight..another issue of some kind.,jimmyrudder,0,0.4077125191993126
2475,455,neutral,0,Tue Oct 02 02:00:04 +0000 2018,1046942862833795072,,,united,"Airlines like @united are making billions, while airport workers like Niecea struggle.  Unions can level the playing field.  Airport workers are calling for living wages, safe working conditions &amp; #UnionsForAll!  #PovertyDoesn'tFly https://t.co/XWCXxhJoTv",SEIU,0,0.4028087005453426
2476,456,neutral,0,Tue Oct 02 01:55:26 +0000 2018,1046941698268569603,,,united,"Poorly run companies like @united, want customer loyalty but engage in anti-consumer tactics #Overbooking  #DontFlyUnited #OverbookingSucks",BrianNewberry,1,0.5277004326486461
2477,457,neutral,0,Tue Oct 02 01:52:33 +0000 2018,1046940970548367361,,,united,"I'm at @United Club in Los Angeles, CA https://t.co/S4cp4plLOl",kansmemo,0,0.19548569899124194
2478,458,neutral,0,Tue Oct 02 01:49:36 +0000 2018,1046940227871395842,,,united,"A @united Boeing 737 landing in Portland, Oregon #KPDX #planespotting #avgeek #aircraftml https://t.co/mzOuXMMn37",aircraftsnaps,0,0.3284846041491157
2479,459,neutral,0,Tue Oct 02 01:34:23 +0000 2018,1046936398882885632,,,united,"Pammi, please contact with #PayalGaikwad with details. Do not compromise with crime. Payal, kindly help her. Pammi has assaulted physically with caste remarks by her roommates . @kaanojiaa_payal @payal_gaikwad @united @DCPSEastDelhi @UNinIndia",Ram98371363,1,0.5601241874416981
2480,460,neutral,0,Tue Oct 02 01:32:24 +0000 2018,1046935899072802817,,,united,"me: checks my flight details on United several times before the trip
@united: mispells my first name when I go to do my online check-in
me: 8^) n i c e",LyaGobetti,1,0.672861069191191
2482,462,neutral,0,Tue Oct 02 01:30:45 +0000 2018,1046935486252691456,,,united,I HATE @united !!!!!!! With 87 passions....,JTripleTV,0,0.2961439918618951
2483,463,neutral,0,Tue Oct 02 01:30:18 +0000 2018,1046935372624748545,,,united,Spent the weekend in #GreenBay covering the @buffalobills at @LambeauField...but today I spent over 5 hours at the airport in Chicago waiting for @united to figure out how to let me go home...so there is that! https://t.co/7A8uWmjkiE,mikemossTV,0,0.3145976721845039
2484,464,neutral,0,Tue Oct 02 01:25:02 +0000 2018,1046934046360702976,,,united,Never ever ever ever flying @united EVER AGAIN. You guys truly are the worst!,anthonydfoley,0,0.332305511698132
2485,465,neutral,0,Tue Oct 02 01:16:49 +0000 2018,1046931978401058816,,,united,Very disappointed in @united tonight - my inbound flight was delayed and you gave up my seat before boarding doors were closed. I made it to the gate in time but my seat was gone. Is this standard policy?,alliejl,1,0.7372205526996963
2486,466,neutral,0,Tue Oct 02 01:12:08 +0000 2018,1046930800061616128,,,united,"Some @united gate agents in @iah need to be trained again on customer service they’re so rude, and it’s always in @iah. They’re always yelling at customers when or discriminating.",JocelyneBalboa,1,0.5155441575761801
2487,467,neutral,0,Tue Oct 02 01:10:21 +0000 2018,1046930353187745793,,,united,"Repeat business in any business is a good thing.  In our business it means even more, given the life of airplanes.  Thanks @united for the order of and additional 9 @Boeing 787-9 Dreamliners.  Soon to be operating the entire #Dreamliner family: 787-8, 787-9, 787-10. https://t.co/YGNgoHOePH",jerryjverghese,0,0.4338751367461945
2488,468,neutral,0,Tue Oct 02 01:07:53 +0000 2018,1046929729851252736,,,united,".@united what is the deal. Flew to Denver on Thur, 3+ hours delayed. Flying to Chicago today, 1+ hour delayed. Not cool.",JoeySaps,0,0.4976154834283692
2489,469,neutral,0,Tue Oct 02 01:04:46 +0000 2018,1046928944841330689,,,united,What’s going on With UA974 destination Geneva @united ? Delayed for 5 hrs now. We need a refund!!,mishouze,0,0.42446253731401856
2490,470,neutral,0,Tue Oct 02 01:01:45 +0000 2018,1046928187194626048,,,united,"Hey @united, you’ve got a thief handling luggage at either Glasgow, Newark, or SFO. Bottle taken out of its case, nothing broken, no note. https://t.co/frlA5uh3Fa",sdavidmiller,1,0.5891034824945536
2491,471,neutral,0,Tue Oct 02 00:50:34 +0000 2018,1046925371268947968,,,united,A very warm thanks and major shout out to the employees at the @united SFO baggage claim for finding my iPad and returning it to me.  #CustomerService #Grateful #ShoutOut,mahv,0,0.4000156443431899
2492,472,neutral,0,Tue Oct 02 00:47:35 +0000 2018,1046924621226958848,,,united,Dear @British_Airways @VirginAtlantic @richardbranson @AerLingus @united @Delta and @AmericanAir. I'm a Brit in NYC with a now-invalid return to London on Sunday eve with Primera. Please please could anyone help in regards to booking repatriation fares. All help most welcome!🙏🙏,chriscrescent,1,0.7594010865025057
2493,473,neutral,0,Tue Oct 02 00:42:59 +0000 2018,1046923463254896640,,,united,I swear I’m never flying on @united ever again. They lost my luggage &amp; it’s been 3 days.,kathyy_014,0,0.4193047006062221
2494,474,neutral,0,Tue Oct 02 00:41:20 +0000 2018,1046923048572469248,,,united,"Id like to talk to @FAANews @FAASafetyBrief and @staralliance about my flight with my disabled mom on @united. Ill equipt airline for the disabled, and even more so for plus size people. Extremely unhelpful staff and poor customer service and let people struggle door to door.",CiciAndersen,1,0.5074018461629897
2495,475,neutral,0,Tue Oct 02 00:39:27 +0000 2018,1046922577178972161,,,united,Apparently @united airlines likes to repair their planes when passengers are already on the aircraft also.,TowerBound,1,0.5010468282443755
2496,476,neutral,0,Tue Oct 02 00:34:03 +0000 2018,1046921215296733184,,,united,"Hey @united it seems your website is having technical issues when accessed by iPad. Unable to log in and unable to search for bookings, especially when trying to use the flexible dates option.",wtcgroup,1,0.6228341830976948
2497,477,neutral,0,Tue Oct 02 00:16:50 +0000 2018,1046916881955868673,,,united,Inaugural #bulkhead shot with my new allbirds. SOOOooo comfy. @aircanada #AC8127 #YVR - #PDX. Stay tuned for #transcontinental @united #PDX - #SFO - #MCO on Thursday. #newkicks #newshoes… https://t.co/1aYWxjF0Ir,alecsharp,0,0.2505854353567509
2498,478,neutral,0,Tue Oct 02 00:13:22 +0000 2018,1046916012099211264,,,united,"⁦@United⁩ ...Arrived at DFW earlier than anticipated and hoped we might have been able to get on one of the 3 non sold out flights leaving before our scheduled time to ORD.
We were Declined and now our flight has been rescheduled 3 times! You can do better than that... https://t.co/Sc6UgVUNMC",tmarchert,0,0.30311852835761927
2499,479,neutral,0,Tue Oct 02 00:04:42 +0000 2018,1046913829001732096,,,united,"yo @united both of my flights have been delayed multiple times and at this point it would have been faster to drive to where I was going, so why the fuck did I pay you $500+ to get across the country anyways??",literalslime,1,0.6447809848031749
2500,480,neutral,0,Tue Oct 02 00:02:17 +0000 2018,1046913221003792385,,,united,Never flying with @united ever agin! My flight keeps getting delayed and I’m stuck in the Houston airport. It’s like nobody has any idea what’s going on😡,Tyelaney32,1,0.572815777997002
2501,481,neutral,0,Mon Oct 01 23:55:37 +0000 2018,1046911546402660352,,,united,"Gotta blow this @united voucher soon... 
cc: @Jake21C",Tiqui54,0,0.4840279229748981
2502,482,neutral,0,Mon Oct 01 23:54:36 +0000 2018,1046911289338077185,,,united,"Stop being so damn ”helpful” @united!!!!

I need my bag in Orlando. Not Tampa, you bunch of idiots!

Sincerely hoping a counter rep can fix your enormous screw ups of today",warrenmyers,1,0.5724025389247026
3020,0,neutral,0,Wed Oct 03 21:05:14 +0000 2018,1047593439716626435,,,united,Thank you @united for two great flights today... But now our kids keep asking about Tahiti... #dreamvacation https://t.co/h8Wj5Ic220,Radsparkcoach,0,0.2427850624736558
3021,1,neutral,0,Wed Oct 03 21:01:00 +0000 2018,1047592375764234241,,,united,"Love traveling to islands? Tell me, @JohnnyJet, &amp; @united all about it on the #TravelSkills chat FRIDAY at noon ET, 9am PT! https://t.co/EMW0LLiG6D",cjmcginnis,0,0.3183575094186987
3022,2,neutral,0,Wed Oct 03 21:00:25 +0000 2018,1047592231492878337,,,united,"FRIDAY, noon ET: We're talking islands of all shapes and sizes with @united in this week's #TravelSkills chat. Join us! https://t.co/myUCG637lt",LandLopers,0,0.3008362003559957
3023,3,neutral,0,Wed Oct 03 21:00:01 +0000 2018,1047592129566990336,,,united,"Friday's #TravelSkills Twitter chat is all about islands! Join me, @cjmcginnis, @united and many more at 12pmET/9amPT. https://t.co/FvGg7PW7Km",JohnnyJet,1,0.5946476228421579
3024,4,neutral,0,Wed Oct 03 20:57:58 +0000 2018,1047591612635787264,,,united,"Hey @united - fuck you for this thing called ""Basic Economy"".  Way to lose my business forever.  Eat a bag of dicks.",ninjahippie,1,0.6279682111379422
3025,5,neutral,0,Wed Oct 03 20:55:38 +0000 2018,1047591024908939264,,,united,"When the flight attendant reminds everyone to sit in their assigned seat and the guy sitting next to you who self upgraded doesn't move. #awkward 

@united, this is an easy problem to fix. I'm in 7A, switched from 7D to avoid sitting next to someone. https://t.co/saPXyA7IMA",letsgoskatepool,0,0.4630153404260027
5018,0,neutral,0,Wed Oct 03 21:18:35 +0000 2018,1047596802822868994,,,united,Don’t purchase alcohol duty free and fly @united they will make you check it and charge you... anything for another dollar #unitedistheworst #uniteddoesntcare https://t.co/YQSaplZ2eB,CrunkkMegan,0,0.4482567299249757
5019,1,neutral,0,Wed Oct 03 21:16:54 +0000 2018,1047596378648530944,,,united,"#Repost @fleetweeksf with get_repost
・・・
THIS JUST IN:
.
Fat Albert will be making her first San Francisco Fleet Week Air Show appearance since 2015! .
Air Show Presented By @United… https://t.co/fOpx9gxZ0L",Airshow_360,0,0.325084843505707
5020,2,neutral,0,Wed Oct 03 21:15:12 +0000 2018,1047595949147676672,,,united,"As you might know I made my first trip to the USA about 2 weeks ago and I took a lot of pictures...

Here's the first one: My plane to Washington, an @united Boeing 767-300ER

#Boeing #United #Amsterdam #planespotting #avgeeks https://t.co/3mJXLM6P2b",PlaneSpotDUS,0,0.45869561672093356
5021,3,neutral,0,Wed Oct 03 21:10:44 +0000 2018,1047594824898043904,,,united,Kinda disappointed that @united changed my flight coming home from the my cruise. I wish I wasn’t getting home so dang late. #FirstWorldProblems,RJencina,1,0.7431847259837264
5022,4,neutral,0,Wed Oct 03 21:09:31 +0000 2018,1047594520831873024,,,united,"Hey @united since I have to miss my connection at IAD but I’m going to stay with family and not cost you a hotel, can a girl get some drink vouchers 😊 help make my layover a #slayover",theslayover,1,0.6993582849637128
5023,5,neutral,0,Wed Oct 03 21:09:22 +0000 2018,1047594482428866561,,,united,Just in: @united flight 839 lands safety at Sydney Airport after pilot reported a problem. Full emergency response was activated but plane landed safety just after 6.30am local time,SeanDavidson_,0,0.38238351354780137
